event_id,task_id,agent_id,action_type,tool_id,decision_id,policy_result,timestamp,reason,evidence
audit_decision_000309,task_00309,metrics_agent,final_decision,,decision_00309,approved_with_controls,2026-01-01 05:09:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000310,task_00310,governance_agent,final_decision,,decision_00310,passed,2026-01-01 05:10:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000311,task_00311,security_agent,final_decision,,decision_00311,blocked,2026-01-01 05:11:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000312,task_00312,executive_agent,final_decision,,decision_00312,passed,2026-01-01 05:12:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000313,task_00313,finance_agent,final_decision,,decision_00313,passed,2026-01-01 05:13:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000314,task_00314,fraud_agent,final_decision,,decision_00314,passed,2026-01-01 05:14:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000315,task_00315,support_agent,final_decision,,decision_00315,approved_with_controls,2026-01-01 05:15:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000316,task_00316,supply_chain_agent,final_decision,,decision_00316,approved_with_controls,2026-01-01 05:16:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000317,task_00317,healthcare_ops_agent,final_decision,,decision_00317,approved_with_controls,2026-01-01 05:17:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000318,task_00318,data_quality_agent,final_decision,,decision_00318,blocked,2026-01-01 05:18:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000319,task_00319,reliability_agent,final_decision,,decision_00319,blocked,2026-01-01 05:19:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000320,task_00320,rag_agent,final_decision,,decision_00320,passed,2026-01-01 05:20:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000321,task_00321,metrics_agent,final_decision,,decision_00321,approved_with_controls,2026-01-01 05:21:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000322,task_00322,governance_agent,final_decision,,decision_00322,approved_with_controls,2026-01-01 05:22:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000323,task_00323,security_agent,final_decision,,decision_00323,blocked,2026-01-01 05:23:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000324,task_00324,executive_agent,final_decision,,decision_00324,approved_with_controls,2026-01-01 05:24:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000325,task_00325,finance_agent,final_decision,,decision_00325,passed,2026-01-01 05:25:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000326,task_00326,fraud_agent,final_decision,,decision_00326,approved_with_controls,2026-01-01 05:26:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000327,task_00327,support_agent,final_decision,,decision_00327,passed,2026-01-01 05:27:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000328,task_00328,supply_chain_agent,final_decision,,decision_00328,passed,2026-01-01 05:28:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000329,task_00329,healthcare_ops_agent,final_decision,,decision_00329,approved_with_controls,2026-01-01 05:29:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000330,task_00330,data_quality_agent,final_decision,,decision_00330,blocked,2026-01-01 05:30:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000331,task_00331,reliability_agent,final_decision,,decision_00331,blocked,2026-01-01 05:31:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000332,task_00332,rag_agent,final_decision,,decision_00332,approved_with_controls,2026-01-01 05:32:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000333,task_00333,metrics_agent,final_decision,,decision_00333,approved_with_controls,2026-01-01 05:33:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000334,task_00334,governance_agent,final_decision,,decision_00334,passed,2026-01-01 05:34:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000335,task_00335,security_agent,final_decision,,decision_00335,blocked,2026-01-01 05:35:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000336,task_00336,executive_agent,final_decision,,decision_00336,approved_with_controls,2026-01-01 05:36:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000337,task_00337,finance_agent,final_decision,,decision_00337,approved_with_controls,2026-01-01 05:37:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000338,task_00338,fraud_agent,final_decision,,decision_00338,passed,2026-01-01 05:38:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000339,task_00339,support_agent,final_decision,,decision_00339,passed,2026-01-01 05:39:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000340,task_00340,supply_chain_agent,final_decision,,decision_00340,passed,2026-01-01 05:40:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000341,task_00341,healthcare_ops_agent,final_decision,,decision_00341,approved_with_controls,2026-01-01 05:41:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000342,task_00342,data_quality_agent,final_decision,,decision_00342,blocked,2026-01-01 05:42:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000343,task_00343,reliability_agent,final_decision,,decision_00343,blocked,2026-01-01 05:43:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000344,task_00344,rag_agent,final_decision,,decision_00344,passed,2026-01-01 05:44:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000345,task_00345,metrics_agent,final_decision,,decision_00345,passed,2026-01-01 05:45:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000346,task_00346,governance_agent,final_decision,,decision_00346,passed,2026-01-01 05:46:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000347,task_00347,security_agent,final_decision,,decision_00347,blocked,2026-01-01 05:47:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000348,task_00348,executive_agent,final_decision,,decision_00348,approved_with_controls,2026-01-01 05:48:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000349,task_00349,finance_agent,final_decision,,decision_00349,passed,2026-01-01 05:49:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000350,task_00350,fraud_agent,final_decision,,decision_00350,passed,2026-01-01 05:50:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000351,task_00351,support_agent,final_decision,,decision_00351,passed,2026-01-01 05:51:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000352,task_00352,supply_chain_agent,final_decision,,decision_00352,passed,2026-01-01 05:52:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000353,task_00353,healthcare_ops_agent,final_decision,,decision_00353,approved_with_controls,2026-01-01 05:53:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000354,task_00354,data_quality_agent,final_decision,,decision_00354,blocked,2026-01-01 05:54:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000355,task_00355,reliability_agent,final_decision,,decision_00355,blocked,2026-01-01 05:55:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000356,task_00356,rag_agent,final_decision,,decision_00356,passed,2026-01-01 05:56:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000357,task_00357,metrics_agent,final_decision,,decision_00357,approved_with_controls,2026-01-01 05:57:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000358,task_00358,governance_agent,final_decision,,decision_00358,passed,2026-01-01 05:58:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000359,task_00359,security_agent,final_decision,,decision_00359,blocked,2026-01-01 05:59:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000360,task_00360,executive_agent,final_decision,,decision_00360,approved_with_controls,2026-01-01 06:00:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000361,task_00361,finance_agent,final_decision,,decision_00361,passed,2026-01-01 06:01:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000362,task_00362,fraud_agent,final_decision,,decision_00362,approved_with_controls,2026-01-01 06:02:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000363,task_00363,support_agent,final_decision,,decision_00363,passed,2026-01-01 06:03:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000364,task_00364,supply_chain_agent,final_decision,,decision_00364,passed,2026-01-01 06:04:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000365,task_00365,healthcare_ops_agent,final_decision,,decision_00365,approved_with_controls,2026-01-01 06:05:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000366,task_00366,data_quality_agent,final_decision,,decision_00366,blocked,2026-01-01 06:06:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000367,task_00367,reliability_agent,final_decision,,decision_00367,blocked,2026-01-01 06:07:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000368,task_00368,rag_agent,final_decision,,decision_00368,passed,2026-01-01 06:08:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000369,task_00369,metrics_agent,final_decision,,decision_00369,passed,2026-01-01 06:09:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000370,task_00370,governance_agent,final_decision,,decision_00370,passed,2026-01-01 06:10:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000371,task_00371,security_agent,final_decision,,decision_00371,blocked,2026-01-01 06:11:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000372,task_00372,executive_agent,final_decision,,decision_00372,passed,2026-01-01 06:12:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000373,task_00373,finance_agent,final_decision,,decision_00373,approved_with_controls,2026-01-01 06:13:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000374,task_00374,fraud_agent,final_decision,,decision_00374,passed,2026-01-01 06:14:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000375,task_00375,support_agent,final_decision,,decision_00375,passed,2026-01-01 06:15:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000376,task_00376,supply_chain_agent,final_decision,,decision_00376,passed,2026-01-01 06:16:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000377,task_00377,healthcare_ops_agent,final_decision,,decision_00377,approved_with_controls,2026-01-01 06:17:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000378,task_00378,data_quality_agent,final_decision,,decision_00378,blocked,2026-01-01 06:18:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000379,task_00379,reliability_agent,final_decision,,decision_00379,blocked,2026-01-01 06:19:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000380,task_00380,rag_agent,final_decision,,decision_00380,passed,2026-01-01 06:20:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000381,task_00381,metrics_agent,final_decision,,decision_00381,passed,2026-01-01 06:21:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000382,task_00382,governance_agent,final_decision,,decision_00382,passed,2026-01-01 06:22:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000383,task_00383,security_agent,final_decision,,decision_00383,blocked,2026-01-01 06:23:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000384,task_00384,executive_agent,final_decision,,decision_00384,passed,2026-01-01 06:24:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000385,task_00385,finance_agent,final_decision,,decision_00385,passed,2026-01-01 06:25:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000386,task_00386,fraud_agent,final_decision,,decision_00386,approved_with_controls,2026-01-01 06:26:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000387,task_00387,support_agent,final_decision,,decision_00387,passed,2026-01-01 06:27:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000388,task_00388,supply_chain_agent,final_decision,,decision_00388,passed,2026-01-01 06:28:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000389,task_00389,healthcare_ops_agent,final_decision,,decision_00389,approved_with_controls,2026-01-01 06:29:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000390,task_00390,data_quality_agent,final_decision,,decision_00390,blocked,2026-01-01 06:30:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000391,task_00391,reliability_agent,final_decision,,decision_00391,blocked,2026-01-01 06:31:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000392,task_00392,rag_agent,final_decision,,decision_00392,approved_with_controls,2026-01-01 06:32:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000393,task_00393,metrics_agent,final_decision,,decision_00393,passed,2026-01-01 06:33:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000394,task_00394,governance_agent,final_decision,,decision_00394,passed,2026-01-01 06:34:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000395,task_00395,security_agent,final_decision,,decision_00395,blocked,2026-01-01 06:35:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000396,task_00396,executive_agent,final_decision,,decision_00396,passed,2026-01-01 06:36:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000397,task_00397,finance_agent,final_decision,,decision_00397,approved_with_controls,2026-01-01 06:37:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000398,task_00398,fraud_agent,final_decision,,decision_00398,passed,2026-01-01 06:38:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000399,task_00399,support_agent,final_decision,,decision_00399,approved_with_controls,2026-01-01 06:39:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000400,task_00400,supply_chain_agent,final_decision,,decision_00400,approved_with_controls,2026-01-01 06:40:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000401,task_00401,healthcare_ops_agent,final_decision,,decision_00401,approved_with_controls,2026-01-01 06:41:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000402,task_00402,data_quality_agent,final_decision,,decision_00402,blocked,2026-01-01 06:42:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000403,task_00403,reliability_agent,final_decision,,decision_00403,blocked,2026-01-01 06:43:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000404,task_00404,rag_agent,final_decision,,decision_00404,passed,2026-01-01 06:44:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000405,task_00405,metrics_agent,final_decision,,decision_00405,approved_with_controls,2026-01-01 06:45:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000406,task_00406,governance_agent,final_decision,,decision_00406,approved_with_controls,2026-01-01 06:46:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000407,task_00407,security_agent,final_decision,,decision_00407,blocked,2026-01-01 06:47:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000408,task_00408,executive_agent,final_decision,,decision_00408,passed,2026-01-01 06:48:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000409,task_00409,finance_agent,final_decision,,decision_00409,approved_with_controls,2026-01-01 06:49:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000410,task_00410,fraud_agent,final_decision,,decision_00410,approved_with_controls,2026-01-01 06:50:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000411,task_00411,support_agent,final_decision,,decision_00411,passed,2026-01-01 06:51:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000412,task_00412,supply_chain_agent,final_decision,,decision_00412,approved_with_controls,2026-01-01 06:52:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000413,task_00413,healthcare_ops_agent,final_decision,,decision_00413,approved_with_controls,2026-01-01 06:53:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000414,task_00414,data_quality_agent,final_decision,,decision_00414,blocked,2026-01-01 06:54:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000415,task_00415,reliability_agent,final_decision,,decision_00415,blocked,2026-01-01 06:55:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000416,task_00416,rag_agent,final_decision,,decision_00416,approved_with_controls,2026-01-01 06:56:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000417,task_00417,metrics_agent,final_decision,,decision_00417,passed,2026-01-01 06:57:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000418,task_00418,governance_agent,final_decision,,decision_00418,passed,2026-01-01 06:58:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000419,task_00419,security_agent,final_decision,,decision_00419,blocked,2026-01-01 06:59:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000420,task_00420,executive_agent,final_decision,,decision_00420,passed,2026-01-01 07:00:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000421,task_00421,finance_agent,final_decision,,decision_00421,passed,2026-01-01 07:01:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000422,task_00422,fraud_agent,final_decision,,decision_00422,passed,2026-01-01 07:02:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000423,task_00423,support_agent,final_decision,,decision_00423,passed,2026-01-01 07:03:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000424,task_00424,supply_chain_agent,final_decision,,decision_00424,passed,2026-01-01 07:04:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000425,task_00425,healthcare_ops_agent,final_decision,,decision_00425,approved_with_controls,2026-01-01 07:05:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000426,task_00426,data_quality_agent,final_decision,,decision_00426,blocked,2026-01-01 07:06:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000427,task_00427,reliability_agent,final_decision,,decision_00427,blocked,2026-01-01 07:07:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000428,task_00428,rag_agent,final_decision,,decision_00428,approved_with_controls,2026-01-01 07:08:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000429,task_00429,metrics_agent,final_decision,,decision_00429,passed,2026-01-01 07:09:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000430,task_00430,governance_agent,final_decision,,decision_00430,passed,2026-01-01 07:10:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000431,task_00431,security_agent,final_decision,,decision_00431,blocked,2026-01-01 07:11:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000432,task_00432,executive_agent,final_decision,,decision_00432,passed,2026-01-01 07:12:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000433,task_00433,finance_agent,final_decision,,decision_00433,passed,2026-01-01 07:13:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000434,task_00434,fraud_agent,final_decision,,decision_00434,passed,2026-01-01 07:14:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
audit_decision_000435,task_00435,support_agent,final_decision,,decision_00435,passed,2026-01-01 07:15:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic support enterprise workflow requiring governed agent action.
audit_decision_000436,task_00436,supply_chain_agent,final_decision,,decision_00436,passed,2026-01-01 07:16:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic supply_chain enterprise workflow requiring governed agent action.
audit_decision_000437,task_00437,healthcare_ops_agent,final_decision,,decision_00437,approved_with_controls,2026-01-01 07:17:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic healthcare_ops enterprise workflow requiring governed agent action.
audit_decision_000438,task_00438,data_quality_agent,final_decision,,decision_00438,blocked,2026-01-01 07:18:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic data_quality enterprise workflow requiring governed agent action.
audit_decision_000439,task_00439,reliability_agent,final_decision,,decision_00439,blocked,2026-01-01 07:19:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic reliability enterprise workflow requiring governed agent action.
audit_decision_000440,task_00440,rag_agent,final_decision,,decision_00440,passed,2026-01-01 07:20:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic rag enterprise workflow requiring governed agent action.
audit_decision_000441,task_00441,metrics_agent,final_decision,,decision_00441,approved_with_controls,2026-01-01 07:21:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic metrics enterprise workflow requiring governed agent action.
audit_decision_000442,task_00442,governance_agent,final_decision,,decision_00442,passed,2026-01-01 07:22:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic governance enterprise workflow requiring governed agent action.
audit_decision_000443,task_00443,security_agent,final_decision,,decision_00443,blocked,2026-01-01 07:23:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic security enterprise workflow requiring governed agent action.
audit_decision_000444,task_00444,executive_agent,final_decision,,decision_00444,approved_with_controls,2026-01-01 07:24:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic executive enterprise workflow requiring governed agent action.
audit_decision_000445,task_00445,finance_agent,final_decision,,decision_00445,passed,2026-01-01 07:25:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic finance enterprise workflow requiring governed agent action.
audit_decision_000446,task_00446,fraud_agent,final_decision,,decision_00446,passed,2026-01-01 07:26:00,Decision selected by confidence-risk gate and tool policy evaluation.,Synthetic fraud enterprise workflow requiring governed agent action.
