task_id,agent_id,tool_id,permission_result,policy_reason,requires_approval,risk_level,reversible_flag,span_type
task_00490,governance_agent,check_access_policy,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00490,governance_agent,detect_prompt_injection,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00491,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00492,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00492,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00493,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00493,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00494,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00494,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00495,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00495,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00496,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00496,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00497,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00497,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00498,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00499,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00500,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00500,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00501,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00501,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00502,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00502,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00503,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00504,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00504,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00505,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00505,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00506,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00506,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00507,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00507,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00508,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00508,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00509,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00509,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00510,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00511,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00512,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00512,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00513,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00513,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00514,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00514,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00515,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00516,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00516,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00517,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00517,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00518,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00518,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00519,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00519,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00520,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00520,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00521,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00521,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00522,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00523,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00524,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00524,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00525,metrics_agent,check_metric_definition,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00525,metrics_agent,compare_metric_versions,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00526,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00526,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00527,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00528,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00528,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00529,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00529,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00530,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00530,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00531,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00531,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00532,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00532,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00533,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00533,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00534,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00535,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00536,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00536,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00537,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00537,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00538,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00538,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00539,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00540,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00540,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00541,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00541,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00542,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00542,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00543,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00543,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00544,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00544,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00545,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00545,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00546,data_quality_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00547,reliability_agent,,deny,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00548,rag_agent,retrieve_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00548,rag_agent,validate_citations,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00549,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00549,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00550,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00550,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00551,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00552,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00552,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00553,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00553,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00554,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00554,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00555,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00555,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00556,supply_chain_agent,check_inventory_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00556,supply_chain_agent,simulate_reroute,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00557,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00557,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00558,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00559,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00560,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00560,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00561,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00561,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00562,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00562,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00563,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00564,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00564,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00565,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00565,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00566,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00566,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00567,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00567,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00568,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00568,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00569,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00569,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00570,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00571,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00572,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00572,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00573,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00573,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00574,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00574,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00575,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00576,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00576,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00577,finance_agent,query_revenue_anomalies,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00577,finance_agent,calculate_margin_impact,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00578,fraud_agent,score_transaction_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00578,fraud_agent,check_identity_graph,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00579,support_agent,summarize_support_case,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00579,support_agent,recommend_refund,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00580,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00580,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00581,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00581,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00582,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00583,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00584,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00584,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00585,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00585,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00586,governance_agent,check_access_policy,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00586,governance_agent,detect_prompt_injection,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00587,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00588,executive_agent,generate_executive_briefing,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00588,executive_agent,summarize_cross_domain_risk,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00589,finance_agent,query_revenue_anomalies,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00589,finance_agent,calculate_margin_impact,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00590,fraud_agent,score_transaction_risk,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00590,fraud_agent,check_identity_graph,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00591,support_agent,summarize_support_case,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00591,support_agent,recommend_refund,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00592,supply_chain_agent,check_inventory_risk,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00592,supply_chain_agent,simulate_reroute,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00593,healthcare_ops_agent,validate_claim_documents,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00593,healthcare_ops_agent,check_policy_eligibility,require_approval,least_privilege_and_approval_policy,True,high,False,tool_call
task_00594,data_quality_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00595,reliability_agent,,deny,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00596,rag_agent,retrieve_documents,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00596,rag_agent,validate_citations,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00597,metrics_agent,check_metric_definition,allow,least_privilege_and_approval_policy,False,low,True,tool_call
task_00597,metrics_agent,compare_metric_versions,allow,least_privilege_and_approval_policy,False,medium,True,tool_call
task_00598,governance_agent,check_access_policy,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00598,governance_agent,detect_prompt_injection,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
task_00599,security_agent,,deny,prompt_injection_block,True,medium,True,tool_call
task_00600,executive_agent,generate_executive_briefing,require_approval,least_privilege_and_approval_policy,True,low,True,tool_call
task_00600,executive_agent,summarize_cross_domain_risk,require_approval,least_privilege_and_approval_policy,True,medium,True,tool_call
